route_id,route_short_name,route_long_name,route_desc,agency_id,route_color,route_text_color,route_type
Z_7325,F404,Patio Bonito,URBANO,3,00618E,FFFFFF,3
Z_7325-2,B404,Toberin,URBANO,3,00618E,FFFFFF,3
Z_7326,F401,Tierra Buena,URBANO,3,00618E,FFFFFF,3
Z_7326-2,B401,Calle 170,URBANO,3,00618E,FFFFFF,3
Z_7327,D627,Santa Helenita,URBANO,3,00618E,FFFFFF,3
Z_7327-2,H627,Alpes,URBANO,3,00618E,FFFFFF,3
Z_7329,A001,El Paraiso - Bosque Calderon,ESPECIAL,6,822433,FFFFFF,3
Z_7333,C159,Suba Pueblo,URBANO,3,00618E,FFFFFF,3
Z_7333-2,C159,Villa Cindy,URBANO,3,00618E,FFFFFF,3
Z_7334,688,La Magdalena - Germania,URBANO,3,00618E,FFFFFF,3
Z_7335,688,La Magdalena - Germania Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7336,C123,La Magdalena - Chico,URBANO,3,00618E,FFFFFF,3
Z_7336-2,C123,La Magdalena,URBANO,3,00618E,FFFFFF,3
Z_7337,C123,La Magdalena - Chico Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7337-2,C123,La Magdalena Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7340,F418,Camelia Sur,URBANO,3,00618E,FFFFFF,3
Z_7340-2,F418,Est. Ricaurte,URBANO,3,00618E,FFFFFF,3
Z_7343,K206,Gobernacion,URBANO,3,00618E,FFFFFF,3
Z_7343-2,D206,Bachue,URBANO,3,00618E,FFFFFF,3
Z_7345,A605,Polo,URBANO,3,00618E,FFFFFF,3
Z_7345-2,H605,Arborizadora Alta,URBANO,3,00618E,FFFFFF,3
Z_7346,F418,Est. Ricaurte Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7346-2,F418,Camelia Sur Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7347,SE6,Villa Gladys - La Roca,URBANO,3,00618E,FFFFFF,3
Z_7347-2,SE6,La Roca,URBANO,3,00618E,FFFFFF,3
Z_7349,SE6,Villa Gladys - La Roca Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7349-2,SE6,La Roca Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7350,661,San Martin de Loba,URBANO,3,00618E,FFFFFF,3
Z_7352,C315,Suba Lisboa,URBANO,3,00618E,FFFFFF,3
Z_7353,K315,Puente Grande,URBANO,3,00618E,FFFFFF,3
Z_7354,H710,Portal Usme,URBANO,3,00618E,FFFFFF,3
Z_7355,H711,Los Soches,URBANO,3,00618E,FFFFFF,3
Z_7355-2,H711,Portal Usme,URBANO,3,00618E,FFFFFF,3
Z_7356,H529,Diana Turbay,URBANO,3,00618E,FFFFFF,3
Z_7358,H710,Compostela,URBANO,3,00618E,FFFFFF,3
Z_7364,16-9,Fontibon Centro,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7365,TC30,Portal Usme,URBANO,3,00618E,FFFFFF,3
Z_7365-2,TC30,Puerta al Llano - Portal Usme,URBANO,3,00618E,FFFFFF,3
Z_7366,A617,Centro Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7366-2,H617,Perdomo Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7367,94,Bosa san diego - Suba Corpas,URBANO,3,00618E,FFFFFF,3
Z_7368,L328,Estacion Avenida 1 de Mayo,URBANO,3,00618E,FFFFFF,3
Z_7369,K328,Puerta de Teja,URBANO,3,00618E,FFFFFF,3
Z_7370,16-7,La Estancia,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7371,K629,Fontibon Centro,URBANO,3,00618E,FFFFFF,3
Z_7371-2,H629,Potosi,URBANO,3,00618E,FFFFFF,3
Z_7372,G529,El Recreo,URBANO,3,00618E,FFFFFF,3
Z_7373,A151,Centro Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7377,C160,Orquideas,URBANO,3,00618E,FFFFFF,3
Z_7377-2,C160,Portal Suba,URBANO,3,00618E,FFFFFF,3
Z_7380,L636,Portal 20 De Julio,URBANO,3,00618E,FFFFFF,3
Z_7380-2,H636,Rincon De Venecia,URBANO,3,00618E,FFFFFF,3
Z_7381,B419,Lijaca,URBANO,3,00618E,FFFFFF,3
Z_7381-2,F419,Nueva Castilla,URBANO,3,00618E,FFFFFF,3
Z_7382,B419,Lijaca Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7382-2,F419,Nueva Castilla Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7385,F420,Puente Aranda,URBANO,3,00618E,FFFFFF,3
Z_7385-2,F420,Santa Paz,URBANO,3,00618E,FFFFFF,3
Z_7387,A334,Centro Financiero,URBANO,3,00618E,FFFFFF,3
Z_7387-2,K334,Versalles,URBANO,3,00618E,FFFFFF,3
Z_7388,A334,Centro Financiero Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7388-2,K334,Versalles Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7389,H638,Arabia-Est. Juan Pablo II,URBANO,3,00618E,FFFFFF,3
Z_7392,F423,CAI Castilla,URBANO,3,00618E,FFFFFF,3
Z_7393,F424,CAI Castilla,URBANO,3,00618E,FFFFFF,3
Z_7395,E26B,Corpas - Canton Norte,URBANO,3,00618E,FFFFFF,3
Z_7396,T795,Corpas - Iserra 100,URBANO,3,00618E,FFFFFF,3
Z_7397,T21,Compartir - Canton Norte,URBANO,3,00618E,FFFFFF,3
Z_7398,T21,Compartir - Canton Norte  Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7399,H706,El Uval,URBANO,3,00618E,FFFFFF,3
Z_7400,K122,Clinica Colombia,URBANO,3,00618E,FFFFFF,3
Z_7400-2,C122,Villa Cindy,URBANO,3,00618E,FFFFFF,3
Z_7401,A702,El Guavio,URBANO,3,00618E,FFFFFF,3
Z_7401-2,H702,El Uval,URBANO,3,00618E,FFFFFF,3
Z_7404,A319,Centro Andino Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7404-2,K319,Fontibon Brisas Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7407,D717,Bonanza,URBANO,3,00618E,FFFFFF,3
Z_7407-2,H717,Usme Centro,URBANO,3,00618E,FFFFFF,3
Z_7408,F425,Timiza,URBANO,3,00618E,FFFFFF,3
Z_7409,H308,El Tuno,URBANO,3,00618E,FFFFFF,3
Z_7410,A103,Chapinero,URBANO,3,00618E,FFFFFF,3
Z_7410-2,C103,Portales Norte,URBANO,3,00618E,FFFFFF,3
Z_7411,A103,Chapinero Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7411-2,C103,Portales Norte Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7412,F615,Est. Bibl. Tintal,URBANO,3,00618E,FFFFFF,3
Z_7412-2,H615,Arborizadora Alta,URBANO,3,00618E,FFFFFF,3
Z_7413,C612,Villa Maria,URBANO,3,00618E,FFFFFF,3
Z_7413-2,H612,San Joaquin,URBANO,3,00618E,FFFFFF,3
Z_7415,K901,Terminal Salitre,URBANO,3,00618E,FFFFFF,3
Z_7415-2,B901,Mirandela,URBANO,3,00618E,FFFFFF,3
Z_7416,K901,Terminal Salitre Reversible,URBANO,3,00618E,FFFFFF,3
Z_7416-2,B901,Mirandela Reversible,URBANO,3,00618E,FFFFFF,3
Z_7419,C80,Las Aguas,URBANO,3,00618E,FFFFFF,3
Z_7419-2,C80,Isla del Sol - Las Aguas,URBANO,3,00618E,FFFFFF,3
Z_7420,L422,Laches El Dorado,URBANO,3,00618E,FFFFFF,3
Z_7420-2,F422,Patio Bonito,URBANO,3,00618E,FFFFFF,3
Z_7421,D335,Est. Carrera 47,URBANO,3,00618E,FFFFFF,3
Z_7421-2,K335,Est. Can,URBANO,3,00618E,FFFFFF,3
Z_7423,12-1,General Santander - Fatima,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7425,K635,Montevideo,URBANO,3,00618E,FFFFFF,3
Z_7425-2,H635,Arborizadora Alta,URBANO,3,00618E,FFFFFF,3
Z_7426,D630,Morato,URBANO,3,00618E,FFFFFF,3
Z_7426-2,H630,Arborizadora Alta,URBANO,3,00618E,FFFFFF,3
Z_7427,K305,El Recodo,URBANO,3,00618E,FFFFFF,3
Z_7428,K302,El Recodo,URBANO,3,00618E,FFFFFF,3
Z_7429,B303,Unicentro,URBANO,3,00618E,FFFFFF,3
Z_7430,B303,Unicentro Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7431,H639,Arborizadora Alta,URBANO,3,00618E,FFFFFF,3
Z_7431-2,H639,Villa Mayor,URBANO,3,00618E,FFFFFF,3
Z_7432,TC14,Portal Sur - Nueva Roma,URBANO,3,00618E,FFFFFF,3
Z_7433,291,Tierra Buena,URBANO,3,00618E,FFFFFF,3
Z_7434,330,El Uval,URBANO,3,00618E,FFFFFF,3
Z_7435,330,La Estrellita,URBANO,3,00618E,FFFFFF,3
Z_7436,L919,Terminal Norte - Gaviotas,URBANO,3,00618E,FFFFFF,3
Z_7437,B919,Gaviotas - Terminal Norte,URBANO,3,00618E,FFFFFF,3
Z_7438,B919,Gaviotas - Terminal Norte Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7439,B919,Gaviotas - Terminal Norte Reversible,URBANO,3,00618E,FFFFFF,3
Z_7440,T25,Terminal Norte - Potosi,URBANO,3,00618E,FFFFFF,3
Z_7441,T25,Potosi - Terminal Norte,URBANO,3,00618E,FFFFFF,3
Z_7442,T25,Terminal Norte - Potosi Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7443,T25,Potosi - Terminal Norte Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7444,T25,Terminal Norte - Potosi Reversible,URBANO,3,00618E,FFFFFF,3
Z_7445,18-3,Est. Terminal Norte - Germania Reversible,COMPLEMENTARIO,5,000000,FFFFFF,3
Z_7446,B631,Cl 134,URBANO,3,00618E,FFFFFF,3
Z_7446-2,H631,Paraiso,URBANO,3,00618E,FFFFFF,3
Z_7447,120,Bosa San Diego - Egipto,URBANO,3,00618E,FFFFFF,3
Z_7448,120,Egipto Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7448-2,120,Bosa San Diego - Egipto Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7451,6-1,Portal Tunal - Candelaria,URBANO,3,00618E,FFFFFF,3
Z_7460,12-12,General Santander - Fatima,ALIMENTADOR_V,4,196939,FFFFFF,3
C_1,TransmiCable,,LINEACABLE,7,808000,000000,6
